stop_id,stop_name,stop_lat,stop_lon
637,THE ESPLANADE AT ROMAINE AVE,40.896839,-74.058871
638,THE ESPLANADE AT EAST MAGNOLIA AVE,40.894620,-74.059262
639,PASSAIC ST AT LATHAM ST,40.905419,-74.066481
640,PASSAIC ST AT MAYWOOD AVE,40.902838,-74.062232
641,PASSAIC ST AT SPENCER JOSEPH WAY,40.905068,-74.065742
642,PASSAIC ST AT SPRING VALLEY RD,40.906129,-74.067502
644,SPRING VALLEY AVE 300' E OF MAYWOOD AVE.,40.911757,-74.056571
646,SPRING VALLEY AVE AT COLES ST,40.909160,-74.052112
647,THE ESPLANADE AT PASSAIC ST.,40.899670,-74.057461
652,MARKET ST AT MIDLAND AVE,40.897708,-74.104303
654,RT-4 AT ELIZABETH AVE,40.919600,-74.123140
655,BROADWAY AT ORANGE AVE,40.919079,-74.125993
657,MARKET ST AT VAN RIPER AVE,40.900898,-74.123911
658,RT-4 AT EAST 54TH ST,40.921099,-74.117483
659,MARKET ST 183'E OF VAN RIPER AVE,40.900939,-74.123403
660,BROADWAY AT BOULEVARD,40.919088,-74.125094
